4	%
5	(
6	)
7	+
8	-
9	0
10	1
11	2
12	3
13	4
14	5
15	6
16	7
17	8
18	9
19	:
20	D
21	E
22	H
23	I
24	K
25	L
26	M
27	N
28	P
29	R
30	S
31	T
32	U
33	X
34	가
35	감
36	격
37	공
38	구
39	그
40	금
41	눈
42	능
43	대
44	도
45	동
46	드
47	레
48	력
49	련
50	류
51	름
52	마
53	망
54	매
55	방
56	벨
57	복
58	분
59	블
60	비
61	빠
62	소
63	속
64	수
65	스
66	식
67	어
68	업
69	올
70	용
71	우
72	이
73	장
74	적
75	점
76	제
77	착
78	최
79	치
80	텟
81	프
82	한
83	황
84	횟
